Time (ms)	Sweep 1	Sweep 2	Sweep 3	Sweep 4	Sweep 5	Sweep 6	Sweep 7	Sweep 8	Sweep 9	Sweep 10	Sweep 11
3.459	40.72166	38.44778	36.54637	35.04701	33.92409	33.11879	32.56138	32.18634	31.93963	31.78022	31.67867
3.46	40.73198	38.45892	36.55816	35.05927	33.93668	33.13161	32.57436	32.19942	31.95277	31.79339	31.69187
3.461	40.74228	38.47005	36.56993	35.07152	33.94927	33.14443	32.58732	32.21249	31.9659	31.80657	31.70507
3.462	40.75259	38.48119	36.58171	35.08377	33.96185	33.15724	32.60029	32.22555	31.97903	31.81974	31.71827
3.463	40.76289	38.49232	36.59349	35.09602	33.97443	33.17005	32.61325	32.23861	31.99216	31.83291	31.73146
3.464	40.77319	38.50344	36.60526	35.10826	33.98701	33.18286	32.62621	32.25167	32.00528	31.84607	31.74465
3.465	40.78348	38.51456	36.61702	35.1205	33.99958	33.19566	32.63916	32.26473	32.01841	31.85923	31.75784
3.466	40.79377	38.52568	36.62878	35.13274	34.01215	33.20846	32.65212	32.27778	32.03152	31.87239	31.77102
3.467	40.80406	38.5368	36.64054	35.14497	34.02472	33.22126	32.66507	32.29083	32.04463	31.88555	31.7842
3.468	40.81434	38.54791	36.65229	35.1572	34.03728	33.23405	32.67801	32.30387	32.05774	31.8987	31.79738
3.469	40.82462	38.55901	36.66404	35.16942	34.04984	33.24684	32.69095	32.31691	32.07085	31.91184	31.81055
3.47	40.83489	38.57011	36.67579	35.18164	34.0624	33.25962	32.70389	32.32995	32.08395	31.92499	31.82372
3.471	40.84516	38.58121	36.68753	35.19386	34.07495	33.2724	32.71682	32.34299	32.09705	31.93813	31.83689
3.472	40.85543	38.59231	36.69927	35.20607	34.0875	33.28518	32.72976	32.35602	32.11015	31.95127	31.85005
3.473	40.86569	38.6034	36.711	35.21828	34.10004	33.29795	32.74268	32.36905	32.12324	31.9644	31.86321
3.474	40.87595	38.61449	36.72274	35.23049	34.11259	33.31073	32.7556	32.38207	32.13633	31.97753	31.87637
3.475	40.8862	38.62557	36.73446	35.24269	34.12512	33.32349	32.76852	32.39509	32.14941	31.99066	31.88952
3.476	40.89645	38.63665	36.74619	35.25489	34.13766	33.33625	32.78144	32.40811	32.1625	32.00378	31.90267
3.477	40.9067	38.64772	36.7579	35.26708	34.15019	33.34901	32.79435	32.42112	32.17558	32.0169	31.91582
3.478	40.91694	38.65879	36.76962	35.27927	34.16271	33.36177	32.80727	32.43413	32.18865	32.03002	31.92896
3.479	40.92719	38.66986	36.78133	35.29146	34.17524	33.37452	32.82017	32.44714	32.20172	32.04313	31.9421
3.48	40.93742	38.68092	36.79304	35.30364	34.18776	33.38727	32.83307	32.46014	32.21479	32.05624	31.95524
3.481	40.94765	38.69198	36.80474	35.31582	34.20027	33.40002	32.84597	32.47314	32.22786	32.06935	31.96837
3.482	40.95788	38.70304	36.81644	35.328	34.21278	33.41276	32.85887	32.48614	32.24092	32.08245	31.9815
3.483	40.9681	38.71409	36.82814	35.34017	34.22529	33.4255	32.87176	32.49913	32.25397	32.09555	31.99463
3.484	40.97832	38.72514	36.83983	35.35234	34.23779	33.43823	32.88465	32.51212	32.26703	32.10865	32.00775
